,Unnamed: 0.1,Unnamed: 0,filename,segments,knn_segs,svm_segs,segs_4sec,new_seg_4sec
261,261,100261,Programs/34/34960/A34960/From_CM2/C34960A Region 00_03_49_034 to 00_05_00_543 (06 _ 07).wav,8,15,16,15,12
262,262,100262,Programs/34/34951/A34951/From_CM-2/A34951-05.wav,8,11,14,14,7
263,263,100263,Programs/63/63950/A63950/PM-1210/A63950-04.wav,8,12,13,10,2
264,264,100264,Programs/62/62659/A62659/PM/A62659-42.wav,8,9,12,12,8
265,265,100265,Programs/37/37743/A37743/PM-COPY-1005/A37743-25.wav,8,14,16,17,7
266,266,100266,Programs/37/37743/A37743/PM-COPY-1005/A37743-32.wav,8,8,11,13,5
267,267,100267,Programs/82/82329/A82329/PM-1102-DJ/A82329-23.wav,8,17,17,18,10
268,268,100268,Programs/37/37743/A37743/PM-COPY-1005/A37743-34.wav,8,9,13,12,3
269,269,100269,Programs/63/63950/A63950/PM-1210/A63950-32.wav,8,22,22,18,4
270,270,100270,Programs/34/34960/A34960/From_CM2/C34960A Region 00_24_18_005 to 00_25_18_335 (22 _ 23).wav,8,14,14,15,8
271,271,100271,Programs/35/35171/A35171/PM-2005/A35171-040.wav,8,15,14,15,9
272,272,100272,Programs/62/62660/A62660/PM/A62660-21.wav,8,12,11,10,7
273,273,100273,Programs/34/34960/A34960/From_CM2/C34960A Region 00_09_59_893 to 00_11_05_599 (11 _ 12).wav,8,15,14,13,9
274,274,100274,Programs/82/82331/A82331/PM-1102-DJ/A82331-18.wav,8,17,17,17,9
275,275,100275,Programs/75/75268/A75268/PM-1112/A75268-037.wav,8,11,14,13,1
276,276,100276,Programs/34/34961/A34961/From_CM/C34961B Region 00_08_00_085 to 00_09_10_399 (06 _ 07).wav,8,15,14,14,10
277,277,100277,Programs/80/80114/A80114/PM-1202-DJ/A80114-20.wav,8,16,20,19,16
278,278,100278,Programs/80/80113/A80113/PM-1201-DJ/A80113-03.wav,8,27,27,29,22
279,279,100279,Programs/80/80115/A80115/PM/A80115-11.wav,8,21,23,22,19
280,280,100280,Programs/80/80115/A80115/PM/A80115-13.wav,8,18,20,21,15
281,281,100281,Programs/80/80115/A80115/PM/A80115-16.wav,8,21,22,22,17
282,282,100282,Programs/77/77400/A77400/From_CM/C77400B Region 00_13_50_805 to 00_16_10_111 (06 _ 07).wav,8,29,32,32,26
283,283,100283,Programs/80/80112/A80112/PM-1201-DJ/A80112-21.wav,8,25,25,26,18
284,284,100284,Programs/64/64354/A64354/PM-1602/A64354-028.wav,8,15,16,14,7
285,285,100285,Programs/64/64354/A64354/PM-1602/A64354-023.wav,8,15,15,16,6
